cam_left,cam_right,cam_centre,steering_in_value,steering_value,throttle_in_value,throttle_value,clutch_in_value,clutch_value,wheelspeed_value,rpmspin_value
38_cam_left.jpg,38_cam_right.jpg,38_cam_center.jpg,0.00014331458677268563,0.02595171490119817,0.9972658918874092,0.9972658918874092,0,0.0,26.109335918426517,348.97012453684715
39_cam_left.jpg,39_cam_right.jpg,39_cam_center.jpg,0.0008189077129681284,-0.3366278128923402,0.9907287702684392,0.9907287702684392,0,0.0,26.65186506271363,52.57507517439001
40_cam_left.jpg,40_cam_right.jpg,40_cam_center.jpg,-0.00018621102708866728,-0.02947260244250772,0.9978102373751796,0.9978102373751796,0,0.0,27.250022163391122,142.72984033962086
41_cam_left.jpg,41_cam_right.jpg,41_cam_center.jpg,-0.0008993307478862789,0.4898162507529379,0.9987392544636544,0.9987392544636544,0,0.0,27.87421543121339,260.4569985388476
42_cam_left.jpg,42_cam_right.jpg,42_cam_center.jpg,0.0017953733906437997,-0.4735512849958632,0.9999918926243436,0.9999918926243436,0,0.0,28.49153663635255,47.121263971911326
43_cam_left.jpg,43_cam_right.jpg,43_cam_center.jpg,0.00520056199847825,-2.0633950531897987,0.99970634630634,0.99970634630634,0,0.0,28.776521415710448,262.5676620197007
44_cam_left.jpg,44_cam_right.jpg,44_cam_center.jpg,0.008217120062254325,-3.62429122191686,0.994707270067279,0.994707270067279,0,0.0,29.200045166015634,134.69019959299857
45_cam_left.jpg,45_cam_right.jpg,45_cam_center.jpg,0.00850270540711534,-4.64510313876999,0.9628219775990788,0.9628219775990788,0,0.0,29.84653141021729,344.3136433122413
46_cam_left.jpg,46_cam_right.jpg,46_cam_center.jpg,0.005807924258244639,-3.5825892500189767,0.9357979777354868,0.0,0,0.6150000091642139,30.18695154190064,246.94377926339072
47_cam_left.jpg,47_cam_right.jpg,47_cam_center.jpg,0.0027939460134746162,-1.9093872254006417,0.9735009475041138,0.0,0,1.0,29.64864206314088,157.2920350624979
48_cam_left.jpg,48_cam_right.jpg,48_cam_center.jpg,-0.002668894664551016,0.5451627709650724,0.9835890254702774,0.0,0,1.0,29.627803688049326,336.2929784330429
49_cam_left.jpg,49_cam_right.jpg,49_cam_center.jpg,-0.009974756831279276,4.140157536451322,0.3595951739494259,0.3595951739494259,0,0.0,29.948547992706303,338.86797485772263
50_cam_left.jpg,50_cam_right.jpg,50_cam_center.jpg,-0.015736917937813868,6.919910577063472,0.14401473780265395,0.14401473780265395,0,0.0,29.9704091835022,266.6056585077748
51_cam_left.jpg,51_cam_right.jpg,51_cam_center.jpg,-0.020825362590672792,10.31116740122711,0.0,0.0,0,0.0,29.40880090713501,43.074703744599454
52_cam_left.jpg,52_cam_right.jpg,52_cam_center.jpg,-0.018332183757143943,9.967359434584992,0.0,0.0,0,0.0,29.369301338195804,172.62493766056502
53_cam_left.jpg,53_cam_right.jpg,53_cam_center.jpg,-0.012538367626794613,7.0489988057923325,0.0,0.0,0,0.0,28.71946655273438,294.245958787348
54_cam_left.jpg,54_cam_right.jpg,54_cam_center.jpg,-0.009488246164641388,5.237004602185834,0.0,0.0,0,0.0,28.453433761596685,194.9614256608573
55_cam_left.jpg,55_cam_right.jpg,55_cam_center.jpg,-0.011239678381110615,5.385454017021091,0.0,0.0,0,0.0,26.037967300415048,89.52461884217631
56_cam_left.jpg,56_cam_right.jpg,56_cam_center.jpg,-0.014811352412571747,6.844009762284617,0.0,0.0,0,0.0,25.060460128784186,314.069237617693
57_cam_left.jpg,57_cam_right.jpg,57_cam_center.jpg,-0.01817912625642903,8.706670947192288,0.0,0.0,0,0.0,23.678345317840577,152.8102439431724
58_cam_left.jpg,58_cam_right.jpg,58_cam_center.jpg,-0.019939662634474584,10.180743998701374,0.0,0.0,0,0.6150000091642139,23.018610305786144,138.76903568393715
59_cam_left.jpg,59_cam_right.jpg,59_cam_center.jpg,-0.01909018622518392,9.71888439034017,0.0,0.5,0,1.0,23.10953830718995,78.33065341354836
60_cam_left.jpg,60_cam_right.jpg,60_cam_center.jpg,-0.02108746308187397,10.246229699313552,0.0,0.0,0,1.0,22.3714656829834,191.18583207887943
61_cam_left.jpg,61_cam_right.jpg,61_cam_center.jpg,-0.030469351012296367,13.514177092701823,0.7580665098102578,0.0,0,0.0,22.66931591033936,249.14234071282692
62_cam_left.jpg,62_cam_right.jpg,62_cam_center.jpg,-0.04273010506459605,20.481192582326184,0.1887280411921576,0.1887280411921576,0,0.0,23.19007827758789,169.01896726620294
63_cam_left.jpg,63_cam_right.jpg,63_cam_center.jpg,-0.04511700892470704,23.144538244745,0.07975963864906316,0.07975963864906316,0,0.0,23.153178863525394,204.16184136078368
64_cam_left.jpg,64_cam_right.jpg,64_cam_center.jpg,-0.03604076473940264,20.071938588437867,0.07302191529174318,0.07302191529174318,0,0.0,23.188705501556395,128.83228091907642
65_cam_left.jpg,65_cam_right.jpg,65_cam_center.jpg,-0.02542029912419392,14.130797852403074,0.05512798616197924,0.05512798616197924,0,0.0,23.136602325439462,48.821927047265255
66_cam_left.jpg,66_cam_right.jpg,66_cam_center.jpg,-0.020764910457596684,10.616367733082168,0.0,0.0,0,0.0,22.965395565032964,330.96910443796537
67_cam_left.jpg,67_cam_right.jpg,67_cam_center.jpg,-0.02241242890686467,10.307108072511527,0.0,0.0,0,0.0,22.42762172698976,355.9817719336644
68_cam_left.jpg,68_cam_right.jpg,68_cam_center.jpg,-0.033290836041253664,14.431106399219829,0.5276797690979613,0.5276797690979613,0,0.0,22.955225944519054,244.37703978685062
69_cam_left.jpg,69_cam_right.jpg,69_cam_center.jpg,-0.0509686315895897,23.630205972565754,0.0,0.0,0,0.0,22.70315505981445,165.72914064047018
70_cam_left.jpg,70_cam_right.jpg,70_cam_center.jpg,-0.05593317530367392,28.742128405120692,0.0281024337188258,0.0281024337188258,0,0.0,22.295105724334718,54.14159616967186
71_cam_left.jpg,71_cam_right.jpg,71_cam_center.jpg,-0.04423595191475053,24.305472054160692,0.17051623312918432,0.17051623312918432,0,0.0,22.646963138580322,299.7938182433943
72_cam_left.jpg,72_cam_right.jpg,72_cam_center.jpg,-0.03164707121735307,17.165413250891355,0.1442096283987615,0.1442096283987615,0,0.0,22.76213155746461,205.46243509821988
73_cam_left.jpg,73_cam_right.jpg,73_cam_center.jpg,-0.02571322812356688,13.984604805259321,0.2912266063590149,0.2912266063590149,0,0.0,23.099702911376962,227.9751138220577
74_cam_left.jpg,74_cam_right.jpg,74_cam_center.jpg,-0.01950888559884554,10.651928493612894,0.6663603029974303,0.6663603029974303,0,0.0,23.85911304473877,163.4143318419956
75_cam_left.jpg,75_cam_right.jpg,75_cam_center.jpg,-0.015695909758980945,8.594764792965014,0.6669778137290565,0.6669778137290565,0,0.0,24.470695781707768,230.18345974526366
76_cam_left.jpg,76_cam_right.jpg,76_cam_center.jpg,-0.01075540209354765,6.093477361536713,0.3143032101355689,0.3143032101355689,0,0.0,25.14494722366333,229.63860164466405
77_cam_left.jpg,77_cam_right.jpg,77_cam_center.jpg,-0.006787652724950178,4.007810373471521,0.0,0.0,0,0.0,23.988373661041265,228.6061890184869
78_cam_left.jpg,78_cam_right.jpg,78_cam_center.jpg,-0.0014871975290153099,1.4317222867561676,0.0,0.0,0,0.0,23.870683765411385,190.0841318832497
79_cam_left.jpg,79_cam_right.jpg,79_cam_center.jpg,0.005101275171952675,-1.9959629584599248,0.0,0.0,0,0.0,21.175726776123053,22.389935313080173
80_cam_left.jpg,80_cam_right.jpg,80_cam_center.jpg,0.009005947747424446,-3.849690026121092,0.0,0.0,0,0.0,20.761453056335455,7.720197134026423
81_cam_left.jpg,81_cam_right.jpg,81_cam_center.jpg,0.014369248005906348,-6.318517898416711,0.0,0.0,0,0.0,20.976813354492194,201.4995263288736
82_cam_left.jpg,82_cam_right.jpg,82_cam_center.jpg,0.021164918071099787,-9.133127147336332,0.0,0.0,0,0.0,20.566246318817143,163.22335446489902
83_cam_left.jpg,83_cam_right.jpg,83_cam_center.jpg,0.034307408013150874,-14.869673931714717,0.4799692590756834,0.4799692590756834,0,0.0,21.027268695831303,332.48064515757284
84_cam_left.jpg,84_cam_right.jpg,84_cam_center.jpg,0.048515034388044026,-22.48035188217427,0.0,0.0,0,0.0,20.783607559204107,302.97302375450363
85_cam_left.jpg,85_cam_right.jpg,85_cam_center.jpg,0.054569797405291706,-27.964159097235733,0.0,0.0,0,0.0,20.0296026134491,110.33438949906656
86_cam_left.jpg,86_cam_right.jpg,86_cam_center.jpg,0.04712134919093512,-25.333936998970977,0.15509439541977907,0.15509439541977907,0,0.0,20.441580820083626,266.06222299476457
87_cam_left.jpg,87_cam_right.jpg,87_cam_center.jpg,0.040522556924147454,-21.903214186836234,0.30286151344136764,0.30286151344136764,0,0.0,20.655383920669557,214.01778616908055
88_cam_left.jpg,88_cam_right.jpg,88_cam_center.jpg,0.03265556468590298,-17.191697663266638,0.4241097911433427,0.4241097911433427,0,0.0,21.248585243225104,42.098045500796154
89_cam_left.jpg,89_cam_right.jpg,89_cam_center.jpg,0.03143722561652538,-15.954855782458491,0.2791112021462109,0.2791112021462109,0,0.0,21.423561630249022,18.452843248886325
90_cam_left.jpg,90_cam_right.jpg,90_cam_center.jpg,0.0359967857359834,-17.110504165565327,0.5794266715293708,0.5794266715293708,0,0.0,21.854535884857178,359.18058631383974
91_cam_left.jpg,91_cam_right.jpg,91_cam_center.jpg,0.041494312959254785,-20.315517377838965,0.5251847687990963,0.5251847687990963,0,0.0,22.24644802093507,358.67900605197656
92_cam_left.jpg,92_cam_right.jpg,92_cam_center.jpg,0.04320029152967325,-22.017127311633352,0.4363991743114393,0.4363991743114393,0,0.0,22.509476566314696,8.183157359646884
93_cam_left.jpg,93_cam_right.jpg,93_cam_center.jpg,0.03916438064117194,-21.024596386724998,0.29907302629507465,0.29907302629507465,0,0.0,22.71689540863037,26.847301985094305
94_cam_left.jpg,94_cam_right.jpg,94_cam_center.jpg,0.028659419499765464,-15.973860105668304,0.5303043656299212,0.5303043656299212,0,0.0,23.028460178375248,298.85156603628064
95_cam_left.jpg,95_cam_right.jpg,95_cam_center.jpg,0.019461924212459188,-11.004415695623367,0.6480672815748257,0.6480672815748257,0,0.0,23.63707706451417,234.04170948037338
96_cam_left.jpg,96_cam_right.jpg,96_cam_center.jpg,0.011652882511349705,-6.8447773571958175,0.7764684686740657,0.7764684686740657,0,0.0,24.19910642623902,195.59919810074607
97_cam_left.jpg,97_cam_right.jpg,97_cam_center.jpg,0.007313982319955901,-4.337599448379873,0.734451081728924,0.734451081728924,0,0.0,24.566218585968024,271.9993974266149
98_cam_left.jpg,98_cam_right.jpg,98_cam_center.jpg,0.004248892660504725,-2.6342493110791594,0.8724498653995153,0.8724498653995153,0,0.0,24.995769081115732,2.837129986050911
99_cam_left.jpg,99_cam_right.jpg,99_cam_center.jpg,0.001543021624572569,-1.3186895610514475,0.9732049586215736,0.9732049586215736,0,0.0,25.545298690795907,108.95594268149802
100_cam_left.jpg,100_cam_right.jpg,100_cam_center.jpg,-0.0026568183195771816,0.3090469543112609,0.9819846807762628,0.9819846807762628,0,0.0,25.92628778457643,230.18270590460517
101_cam_left.jpg,101_cam_right.jpg,101_cam_center.jpg,-0.010486340022980344,4.369702058613457,0.9979581379415357,0.9979581379415357,0,0.0,26.526038589477547,294.074949352455
102_cam_left.jpg,102_cam_right.jpg,102_cam_center.jpg,-0.016698251722671704,7.550954389228567,0.9977234281498578,0.9977234281498578,0,0.0,27.062969627380376,88.81323753131653
103_cam_left.jpg,103_cam_right.jpg,103_cam_center.jpg,-0.02277673705660153,11.062610838527437,0.3773566776970617,0.3773566776970617,0,0.0,27.25493608474732,191.08414782951024
104_cam_left.jpg,104_cam_right.jpg,104_cam_center.jpg,-0.02531920188101704,12.526678394176807,0.14784513145856812,0.14784513145856812,0,0.0,27.149642086029054,295.70160612894637
105_cam_left.jpg,105_cam_right.jpg,105_cam_center.jpg,-0.02713399709509088,13.591412340445276,0.0,0.0,0,0.0,26.739520683288585,28.942085010572608
106_cam_left.jpg,106_cam_right.jpg,106_cam_center.jpg,-0.030247455798635223,14.844971927336646,0.0,0.0,0,0.0,25.809749107360844,177.1693133683866
107_cam_left.jpg,107_cam_right.jpg,107_cam_center.jpg,-0.03318265824666556,16.385736043017264,0.0,0.0,0,0.0,24.44404277801514,308.52673126301926
108_cam_left.jpg,108_cam_right.jpg,108_cam_center.jpg,-0.036343858419515,18.449432382073628,0.0,0.0,0,0.0,24.27491123199464,305.78941109068785
109_cam_left.jpg,109_cam_right.jpg,109_cam_center.jpg,-0.037313301033867416,18.976289133982924,0.0,0.0,0,0.0,23.73211521148682,277.6138900585773
110_cam_left.jpg,110_cam_right.jpg,110_cam_center.jpg,-0.0418963470320471,20.698933262165394,0.0,0.0,0,0.0,23.135954017639165,330.84270994374026
111_cam_left.jpg,111_cam_right.jpg,111_cam_center.jpg,-0.04571555984187542,22.927068323611216,0.0,0.0,0,0.0,22.051257019042968,249.12612748760387
112_cam_left.jpg,112_cam_right.jpg,112_cam_center.jpg,-0.04483526106676245,23.149779866161733,0.0,0.0,0,0.0,21.20816293716431,251.87135858254157
113_cam_left.jpg,113_cam_right.jpg,113_cam_center.jpg,-0.043270743528539726,22.576052918809317,0.0,0.0,0,0.0,20.937837781906133,225.01624496717682
114_cam_left.jpg,114_cam_right.jpg,114_cam_center.jpg,-0.0441690654043213,22.53241534259358,0.0,0.0,0,0.0,20.49189800262452,184.8872183477365
115_cam_left.jpg,115_cam_right.jpg,115_cam_center.jpg,-0.04679097019536934,23.61830544463009,0.0,0.0,0,0.0,19.941315994262702,131.32274832830228
116_cam_left.jpg,116_cam_right.jpg,116_cam_center.jpg,-0.0493905462543713,24.8369842892015,0.0,0.0,0,0.0,19.58591114044189,61.274755023640864
117_cam_left.jpg,117_cam_right.jpg,117_cam_center.jpg,-0.052690165488815104,25.955572528871787,0.0,0.0,0,0.0,18.978066873550414,337.0402117459515
118_cam_left.jpg,118_cam_right.jpg,118_cam_center.jpg,-0.05832099150381174,27.614840233538608,0.0,0.0,0,0.0,18.62511331558228,235.82335881348016
119_cam_left.jpg,119_cam_right.jpg,119_cam_center.jpg,-0.06557715380948574,32.849417698327535,0.0,0.0,0,0.0,18.110832767486574,121.26270527763336
120_cam_left.jpg,120_cam_right.jpg,120_cam_center.jpg,-0.07010318011663914,35.42821240108832,0.0,0.0,0,0.0,17.29316242218018,349.77390215642663
121_cam_left.jpg,121_cam_right.jpg,121_cam_center.jpg,-0.06824586987829863,35.471722723856395,0.0,0.0,0,0.0,16.836628160476685,195.33777704152212
122_cam_left.jpg,122_cam_right.jpg,122_cam_center.jpg,-0.06577516121661123,34.00786213818619,0.010009871403591476,0.010009871403591476,0,0.0,16.53401507377625,200.83699876504485
123_cam_left.jpg,123_cam_right.jpg,123_cam_center.jpg,-0.061928387088205125,32.29997081566452,0.1027427330610728,0.1027427330610728,0,0.0,16.470129375457766,20.646164846859165
124_cam_left.jpg,124_cam_right.jpg,124_cam_center.jpg,-0.053926632320600416,28.245796730943127,0.3965371046106611,0.3965371046106611,0,0.0,16.9479775428772,25.93306931367078
125_cam_left.jpg,125_cam_right.jpg,125_cam_center.jpg,-0.049445140328497374,25.88241541773014,0.6207349375373921,0.6207349375373921,0,0.0,17.474386167526248,225.46369401564
126_cam_left.jpg,126_cam_right.jpg,126_cam_center.jpg,-0.04591017121351048,24.244822628281288,0.5402018436595367,0.5402018436595367,0,0.0,17.970845174789428,81.48618951180255
127_cam_left.jpg,127_cam_right.jpg,127_cam_center.jpg,-0.0393147751636732,21.158263045709667,0.5864950046889315,0.5864950046889315,0,0.0,18.468962402343767,152.62296134432242
128_cam_left.jpg,128_cam_right.jpg,128_cam_center.jpg,-0.03578617021650339,18.907264594468558,0.6126223448276221,0.6126223448276221,0,0.0,18.98451596260071,44.22924810854352
129_cam_left.jpg,129_cam_right.jpg,129_cam_center.jpg,-0.036598133857615615,18.138129758945368,0.728730059279874,0.728730059279874,0,0.0,19.574559774398807,310.6078492772247
130_cam_left.jpg,130_cam_right.jpg,130_cam_center.jpg,-0.03696873621175588,18.83599280417734,0.7061385234581175,0.7061385234581175,0,0.0,20.028081293106087,231.87773409154823
131_cam_left.jpg,131_cam_right.jpg,131_cam_center.jpg,-0.032502027202552936,17.57396152060677,0.703230896295819,0.703230896295819,0,0.0,20.647442464828497,32.87402928791687
132_cam_left.jpg,132_cam_right.jpg,132_cam_center.jpg,-0.024724791807236704,13.680458652456036,0.655073318916746,0.655073318916746,0,0.0,21.22541579246521,225.07914366117384
133_cam_left.jpg,133_cam_right.jpg,133_cam_center.jpg,-0.019187255995193508,10.663254588927746,0.6495904086753062,0.6495904086753062,0,0.0,21.664971313476567,207.7028256704004
134_cam_left.jpg,134_cam_right.jpg,134_cam_center.jpg,-0.01499386935309219,8.291784317090093,0.7931461021518543,0.7931461021518543,0,0.0,22.15500514984132,204.22213910582616
135_cam_left.jpg,135_cam_right.jpg,135_cam_center.jpg,-0.01577973302152683,7.3957683741450175,0.35633034403271463,0.35633034403271463,0,0.0,22.47212270736695,99.36540669619889
136_cam_left.jpg,136_cam_right.jpg,136_cam_center.jpg,-0.0212436072120752,9.253035152593263,0.0,0.0,0,0.0,20.232342309951786,113.34809451175896
137_cam_left.jpg,137_cam_right.jpg,137_cam_center.jpg,-0.026491851811351105,13.25296866705719,0.0,0.0,0,0.0,20.275324487686163,303.026631922732
138_cam_left.jpg,138_cam_right.jpg,138_cam_center.jpg,-0.039051247493660006,18.653057087774002,0.0,0.0,0,0.0,19.330406427383426,95.9894658521007
139_cam_left.jpg,139_cam_right.jpg,139_cam_center.jpg,-0.048106306042236716,22.153404245872206,0.0,0.0,0,0.0,18.51094536781311,4.576408686241507
140_cam_left.jpg,140_cam_right.jpg,140_cam_center.jpg,-0.05708610074099307,27.545046036172128,0.0,0.0,0,0.0,17.34823837280274,249.12563520211768
141_cam_left.jpg,141_cam_right.jpg,141_cam_center.jpg,-0.06257704253296731,31.792081270031808,0.0,0.0,0,0.0,16.261392831802368,284.0073195506536
142_cam_left.jpg,142_cam_right.jpg,142_cam_center.jpg,-0.06447082916690472,32.77793312630243,0.0,0.0,0,0.0,15.727940626144411,268.14659452245064
143_cam_left.jpg,143_cam_right.jpg,143_cam_center.jpg,-0.06590976552770997,33.79014755560204,0.009855069992091006,0.009855069992091006,0,0.0,15.638073835372927,60.70160472625082
144_cam_left.jpg,144_cam_right.jpg,144_cam_center.jpg,-0.06471043597597996,33.49589494015584,0.07013773231523687,0.07013773231523687,0,0.0,15.602556009292606,210.0851994208656
145_cam_left.jpg,145_cam_right.jpg,145_cam_center.jpg,-0.062457832952381775,32.144087138580645,0.2321437790038417,0.2321437790038417,0,0.0,15.81842582702637,3.0276612752783194
146_cam_left.jpg,146_cam_right.jpg,146_cam_center.jpg,-0.06115778328782561,31.200293104839613,0.4810404351335395,0.4810404351335395,0,0.0,16.134814510345464,159.38293313960185
147_cam_left.jpg,147_cam_right.jpg,147_cam_center.jpg,-0.06125886705659435,30.81194417156145,0.4655045910933275,0.4655045910933275,0,0.0,16.490533447265626,331.54400263293024
148_cam_left.jpg,148_cam_right.jpg,148_cam_center.jpg,-0.06412122413285913,31.31104179385439,0.4454089314212377,0.4454089314212377,0,0.0,17.044085083007815,154.2268605085626
149_cam_left.jpg,149_cam_right.jpg,149_cam_center.jpg,-0.0693068999600365,34.08050176913799,0.5424211274478629,0.5424211274478629,0,0.0,17.447362117767337,353.1484753360479
150_cam_left.jpg,150_cam_right.jpg,150_cam_center.jpg,-0.07045963315147441,36.292128662886356,0.2565768035317287,0.2565768035317287,0,0.0,17.65036176681519,36.49697306616872
151_cam_left.jpg,151_cam_right.jpg,151_cam_center.jpg,-0.06495359785608426,34.33337117502137,0.12901795206752795,0.12901795206752795,0,0.0,17.691949453353885,254.9148446388259
152_cam_left.jpg,152_cam_right.jpg,152_cam_center.jpg,-0.0564177629479919,30.139050765894407,0.3961494751877297,0.3961494751877297,0,0.0,18.08464113235474,113.68767993282358
153_cam_left.jpg,153_cam_right.jpg,153_cam_center.jpg,-0.04975511080428995,26.08887682508193,0.3753115325233161,0.3753115325233161,0,0.0,18.48274901390076,187.4493492156112
154_cam_left.jpg,154_cam_right.jpg,154_cam_center.jpg,-0.050774291881853735,25.443094982942032,0.3863281760922101,0.3863281760922101,0,0.0,18.9039970779419,280.0937325353642
155_cam_left.jpg,155_cam_right.jpg,155_cam_center.jpg,-0.053451412511025864,26.2750341032569,0.4959795215347703,0.4959795215347703,0,0.0,19.35084322929383,181.0446157172577
156_cam_left.jpg,156_cam_right.jpg,156_cam_center.jpg,-0.05621385300226145,27.99570247310918,0.3491069165066803,0.3491069165066803,0,0.0,19.65946134567261,307.49358942012697
